           x [mm]           y [mm]           z [mm]         Ex [V/m]         Ey [V/m]         Ez [V/m]
        12.666675        -7.333335       -919.93534       -39544.773        10880.987       -6.5547199
        19.333345        -7.333335       -919.93534                0                0                0
       -20.666675        -0.666665       -919.93534        39544.781       -10880.979        -6.554368
       -14.000005        -0.666665       -919.93534       -113.11845        40.710567       -137.13486
        -7.333335        -0.666665       -919.93534       -21.868082        21.866457        -149.8488
        -0.666665        -0.666665       -919.93534        21.867756        21.867758       -149.85184
         6.000005        -0.666665       -919.93534        113.11765        40.710632       -137.13313
        12.666675        -0.666665       -919.93534       -39544.777       -10880.973       -6.5538049
        19.333345        -0.666665       -919.93534                0                0                0
       -20.666675         6.000005       -919.93534        22013.836       -7966.4697       -65.130051
       -14.000005         6.000005       -919.93534       -116.83662        117.13681       -31.315968
        -7.333335         6.000005       -919.93534       -40.713291        113.11697       -137.13239
        -0.666665         6.000005       -919.93534        40.710636        113.11765       -137.13313
         6.000005         6.000005       -919.93534        117.13757         116.8376       -31.316195
        12.666675         6.000005       -919.93534       -22013.891       -7966.5796       -65.125641
        19.333345         6.000005       -919.93534                0                0                0
       -20.666675        12.666675       -919.93534         7289.041       -7289.0415       -50.732159
       -14.000005        12.666675       -919.93534        7966.4932       -22013.852       -65.115906
        -7.333335        12.666675       -919.93534        10880.986       -39544.773       -6.5546517
        -0.666665        12.666675       -919.93534       -10880.973       -39544.781       -6.5537705
